RADICADO,FECHA 1,HORA,DÍA DE LA SEMANA,CLASE,DIRECCIÓN,GRAVEDAD,BARRIO,DISEÑO
12652,2015-11-22,5:50:00,DOMINGO,CHOQUE,CRA 49 CON CALLE 120A SUR,DAÑOS,LA INMACULADA,TRAMO DE VIA
12653,2015-11-23,1:40:00,LUNES,CHOQUE,CRA 50 CON CALLE 128 SUR 50,DAÑOS,CENTRO,INTERSECCION
12654,2015-11-24,8:15:00,MARTES,CHOQUE,CRA 53 CON CALLE 131 SUR,DAÑOS,ZONA DESCONOCIDA,TRAMO DE VIA
12655,2015-11-24,11:00:00,MARTES,ATROPELLO,CRA 50 CON CALLE 112 SUR,HERIDOS,POMBAL,TRAMO DE VIA
12656,2015-11-25,9:10:00,MIERCOLES,ATROPELLO,CRA 50 CON CALLE 110 SUR 192,HERIDOS,POMBAL,TRAMO DE VIA
12657,2015-11-21,4:00:00,SABADO,CHOQUE,km 44+350,DAÑOS,ALTO DE MINAS,TRAMO DE VIA
12658,2015-11-21,12:30:00,SABADO,CHOQUE,KM 54+700,HERIDOS,PRIMAVERA,INTERSECCION
12659,2015-11-21,7:30:00,SABADO,CHOQUE,KM 44+740 SECTOR SESENTA Y UNO,DAÑOS,EL SESENTA,TRAMO DE VIA
12660,2015-11-22,4:28:00,DOMINGO,CHOQUE,KM 44+050,DAÑOS,EL SESENTA,TRAMO DE VIA
12661,2015-11-26,1:00:00,JUEVES,CHOQUE,via pintada - medellin km 47+375,HERIDOS,EL SESENTA,TRAMO DE VIA
12662,2015-11-26,8:40:00,JUEVES,CHOQUE,CRA 50 N 114 SUR 178,DAÑOS,LA YUNKE,TRAMO DE VIA
12663,2015-11-27,1:30:00,VIERNES,CHOQUE,cll 107 SUR N 50-99,DAÑOS,LA RAYA,TRAMO DE VIA
12664,2015-11-28,11:30:00,SABADO,ATROPELLO,CRA 45 CON CALLE 128 SUR,HERIDOS,ANDA LUCIA,TRAMO DE VIA
12665,2015-11-30,1:13:00,LUNES,CHOQUE,CRA 50 CON CALLE 124 SUR 12,DAÑOS,LAS MARGARITAS,TRAMO DE VIA
12666,2015-11-30,6:45:00,LUNES,CHOQUE,CRA 45 CLL 134 SUR,DAÑOS,LA VARIANTE,TRAMO DE VIA
12667,2015-11-30,6:20:00,LUNES,CHOQUE,CRA 50 CON CLL 134A SUR 33,DAÑOS,HOSPITAL,TRAMO DE VIA
12668,2015-11-30,10:45:00,LUNES,CHOQUE,VEREDA LA AGUACATALA  KM 2+200,DAÑOS,ZONA DESCONOCIDA,TRAMO DE VIA
12669,2015-12-01,11:20:00,MARTES,CHOQUE,calle 131 sur n 50-46,DAÑOS,CENTRO,TRAMO DE VIA
12670,2015-12-02,7:15:00,MIERCOLES,CHOQUE,CRA 45CON CALLE 107 SUR MONTE AZUL,HERIDOS,LA VARIANTE,TRAMO DE VIA
12671,2015-12-02,11:50:00,MIERCOLES,CHOQUE,KM 59+100 MONTE AZUL,HERIDOS,LA VARIANTE,TRAMO DE VIA
12672,2015-12-01,6:30:00,MARTES,CHOQUE,CRA 50 CON CALLE 107,DAÑOS,LA RAYA,INTERSECCION
12673,2015-12-02,7:15:00,MIERCOLES,ATROPELLO,CRA 50 CLL 140 SUR,HERIDOS,MANDALAY,INTERSECCION
12674,2015-12-04,4:40:00,VIERNES,ATROPELLO,CRA 45 CON CALLE 132 SUR,HERIDOS,LA VARIANTE,INTERSECCION
12675,2015-12-05,8:20:00,SABADO,CHOQUE,CRA 48 CON CALLE 127 SUR,HERIDOS,OLAYA HERRERA,INTERSECCION
12676,2015-12-06,6:30:00,DOMINGO,CHOQUE,VERDEDA LA CORRALA KM 2 CLL 134,HERIDOS,LA CORRALITA,TRAMO DE VIA
12677,2015-12-07,8:47:00,LUNES,ATROPELLO,CRA 45 N 133 SUR,HERIDOS,LA VARIANTE,INTERSECCION
12678,2015-12-04,2:30:00,VIERNES,CHOQUE,CRA 49 N 140A SUR 31,DAÑOS,LOS CEREZOZ,TRAMO DE VIA
12679,2015-12-06,12:30:00,DOMINGO,CHOQUE,CRA 50 CON CALLE 135 SUR,DAÑOS,ZONA DESCONOCIDA,INTERSECCION
12680,2015-12-09,7:30:00,MIERCOLES,ATROPELLO,CRA 48 CON CALLE 137 SUR,HERIDOS,FELIPE ECHAVARRIA,INTERSECCION
12681,2015-12-10,3:20:00,JUEVES,CHOQUE,CRA 50 CON CALLE 143 SUR,HERIDOS,LOS CEREZOZ,INTERSECCION
12682,2015-12-04,11:50:00,VIERNES,CHOQUE,KM 48+900 VIA MEDELLIN -PINTADA,DAÑOS,ZONA DESCONOCIDA,TRAMO DE VIA
12683,2015-12-04,5:15:00,VIERNES,CHOQUE,VIA LA MANSA PRIMAVERA KM 89+400,DAÑOS,ZONA DESCONOCIDA,TRAMO DE VIA
12684,2015-12-06,9:20:00,DOMINGO,CHOQUE,VIA PINTADA -MEDELLIN KM 42+800,DAÑOS,ZONA DESCONOCIDA,TRAMO DE VIA
12685,2015-12-12,5:20:00,SABADO,CHOQUE,CRA 50 CON CALLE 108B SUR,HERIDOS,LA RAYA,PASO INFERIOR
12686,2015-12-10,7:35:00,JUEVES,CHOQUE,CRA 48 CON 133 SUR,DAÑOS,LA PLAYITA,INTERSECCION
12687,2015-12-11,2:45:00,VIERNES,CHOQUE,CRA 54 CON 128 SUR VILLA CAPRI,HERIDOS,ZONA DESCONOCIDA,INTERSECCION
12688,2015-12-10,9:20:00,JUEVES,CHOQUE,CRA 50 N 129 SUR 31,DAÑOS,CENTRO,TRAMO DE VIA
12689,2015-12-13,2:10:00,DOMINGO,CHOQUE,CRA 52 CON 129 SUR,HERIDOS,CENTRO,INTERSECCION
12690,2015-12-10,4:00:00,JUEVES,CHOQUE,PINTADA MEDELLIN KM 49+150,HERIDOS,ZONA DESCONOCIDA,TRAMO DE VIA
12691,2015-12-14,12:00:00,LUNES,CHOQUE,KM 1+800,DAÑOS,LA CORRALITA,TRAMO DE VIA
12692,2015-12-14,11:20:00,LUNES,VOLCAMIENTO,km 50+800,DAÑOS,LA CLARA,TRAMO DE VIA
12693,2015-12-15,6:30:00,MARTES,CHOQUE,CRA 50 N 119 SUR 112,HERIDOS,LA INMACULADA,TRAMO DE VIA
12694,2015-12-12,4:00:00,SABADO,CHOQUE,KM 88+000 LA MANSA PRIMAVERA,DAÑOS,SALINAS,TRAMO DE VIA
12695,2015-12-14,9:30:00,LUNES,CAIDA OCUPANTE,CRA 48 CON 131 SUR,HERIDOS,LA PLAYITA,TRAMO DE VIA
12696,2015-12-16,12:30:00,MIERCOLES,CHOQUE,CRA 50 CON CALLE 117 SUR LA ZONA,DAÑOS,LA YUNKE,TRAMO DE VIA
12697,2015-12-10,5:40:00,JUEVES,CHOQUE,VIA ANGELOPOLIS KM 2+100,DAÑOS,ZONA DESCONOCIDA,TRAMO DE VIA
12698,2015-12-15,4:20:00,MARTES,CHOQUE,KM 88+700,HERIDOS,ZONA DESCONOCIDA,TRAMO DE VIA
12699,2015-12-15,10:10:00,MARTES,CHOQUE,KM 47+700,DAÑOS,ZONA DESCONOCIDA,TRAMO DE VIA
12700,2015-12-18,5:20:00,VIERNES,CHOQUE,CRA 45 N 116-61,HERIDOS,LA VARIANTE,TRAMO DE VIA
12701,2015-12-19,6:10:00,SABADO,CHOQUE,CRA 50 N 113 SUR,HERIDOS,POMBAL,TRAMO DE VIA
12702,2015-12-05,9:15:00,SABADO,CHOQUE,KM 44+725,DAÑOS,ZONA DESCONOCIDA,TRAMO DE VIA
12703,2015-12-18,12:00:00,VIERNES,CHOQUE,KM 93+700,DAÑOS,ZONA DESCONOCIDA,TRAMO DE VIA
12704,2015-12-19,4:30:00,SABADO,CHOQUE,KM 42+800,DAÑOS,ALTO DE MINAS,TRAMO DE VIA
12705,2015-12-21,12:00:00,LUNES,VOLCAMIENTO,CRA 45 KM 59+50,HERIDOS,LA VARIANTE,TRAMO DE VIA
12706,2015-12-21,12:30:00,LUNES,CHOQUE,KM 89+50 PEAJE AMAGA,DAÑOS,ZONA DESCONOCIDA,TRAMO DE VIA
12707,2015-12-21,7:50:00,LUNES,CHOQUE,CRA 45 N 114  SUR 65,HERIDOS,LA VARIANTE,TRAMO DE VIA
12708,2015-12-22,5:00:00,MARTES,CHOQUE,CRA 45 N 117 SUR 871,DAÑOS,LA VARIANTE,TRAMO DE VIA
12709,2015-12-22,11:30:00,MARTES,CHOQUE,cra 50 con calle 131 sur,DAÑOS,CENTRO,TRAMO DE VIA
12710,2015-12-23,12:50:00,MIERCOLES,CHOQUE,CALLE 126 SUR N 44-24,DAÑOS,ANDA LUCIA,TRAMO DE VIA
12711,2015-12-24,8:20:00,JUEVES,ATROPELLO,km 56+400,MUERTOS,LA VARIANTE,TRAMO DE VIA
12712,2015-12-25,7:00:00,VIERNES,CHOQUE,CRA 45 CON 125 KM 56+900,DAÑOS,LA VARIANTE,TRAMO DE VIA
12713,2015-12-26,7:30:00,SABADO,CHOQUE,CRA 51 CON CALLE 137 SUR,DAÑOS,LA CHUSCALA,TRAMO DE VIA
12714,2015-12-25,11:00:00,VIERNES,CHOQUE,CALLE 138 SUR N 45C-59,DAÑOS,LA RIVERA,TRAMO DE VIA
12715,2015-12-27,9:30:00,DOMINGO,CHOQUE,CRA 50 CON 133 SUR,DAÑOS,PARQUE CARRUSEL,INTERSECCION
12716,2015-12-27,1:00:00,DOMINGO,CHOQUE,KM 54+150 VIA PINTADA MEDELLIN,DAÑOS,ZONA DESCONOCIDA,TRAMO DE VIA
12717,2015-12-26,4:15:00,SABADO,CHOQUE,km 93+850,DAÑOS,PRIMAVERA,TRAMO DE VIA
12718,2015-12-30,12:15:00,MIERCOLES,CHOQUE,CALLE 131 SUR 50-12,DAÑOS,CENTRO,TRAMO DE VIA
12721,2016-01-09,5:15:00,SABADO,ATROPELLO,CRA 50 # 158 SUR 93,MUERTOS,PRIMAVERA,TRAMO DE VIA
12722,2015-12-30,6:20:00,MIERCOLES,CHOQUE,VIA LA MANZA PRIMAVERA KILOMETRO 91+500,HERIDOS,PRIMAVERA,TRAMO DE VIA
12723,2016-01-16,9:50:00,SABADO,CHOQUE,PINTADA MEDELLIN KM 47+400,MUERTOS,DESCONOCIDO,TRAMO DE VIA
12724,2015-12-31,6:15:00,JUEVES,CHOQUE,KILOMETRO 94 + 200 RUTA 6003 MANSA PRIMAVERA,HERIDOS,PRIMAVERA,TRAMO DE VIA
12725,2015-12-31,5:10:00,JUEVES,CHOQUE,via primavera versalles km 43+350,DAÑOS,PRIMAVERA,TRAMO DE VIA
12726,2016-01-01,5:30:00,VIERNES,CHOQUE,CALDAS KM 51+560 MEDELLIN PINTADA,HERIDOS,PRIMAVERA,TRAMO DE VIA
12727,2016-01-01,2:30:00,VIERNES,CHOQUE,CARRERA 50 #136 SUR,DAÑOS,CRISTO REY,INTERSECCION
12728,2016-01-03,5:40:00,DOMINGO,CHOQUE,VEREDA LA MIEL,HERIDOS,LA MIEL,TRAMO DE VIA
12729,2016-01-04,11:00:00,LUNES,CHOQUE,CARRERA 950 CON 121 SUR,HERIDOS,LA INMACULADA,INTERSECCION
12730,2016-01-05,7:30:00,MARTES,CHOQUE,CRA 45 X 127 SUR,DAÑOS,LA VARIANTE,TRAMO DE VIA
12731,2016-01-06,2:50:00,MIERCOLES,CHOQUE,VIA LA PINTADA MEDELLIN KILOMETRO 53 + 050,HERIDOS,LA VARIANTE,TRAMO DE VIA
12732,2016-01-05,6:50:00,MARTES,CHOQUE,CRA 45 CALLE 127 SUR,HERIDOS,LA VARIANTE,TRAMO DE VIA
12733,2016-01-06,5:45:00,MIERCOLES,VOLCAMIENTO,VIA PINTADA MEDELLIN KM 42+850 R 2509,DAÑOS,ZONA DESCONOCIDA,TRAMO DE VIA
12734,2016-01-06,8:20:00,MIERCOLES,CHOQUE,VIA PINTADA MEDELLIN 44+800 R 2509,DAÑOS,ZONA DESCONOCIDA,TRAMO DE VIA
12735,2016-01-07,9:40:00,JUEVES,CHOQUE,CARRERA 50 #123 SUR,HERIDOS,LAS MARGARITAS,INTERSECCION
12736,2016-01-09,6:40:00,SABADO,CHOQUE,CARRERA 45 CON 134 SUR,DAÑOS,LA VARIANTE,TRAMO DE VIA
12737,2016-01-09,2:25:00,SABADO,CHOQUE,CARRERA 45 CON 134 SUR,DAÑOS,LA VARIANTE,PASO ELEVADO
12738,2016-01-09,9:15:00,SABADO,CHOQUE,KILOMETRO 48 + 850,DAÑOS,LA VARIANTE,TRAMO DE VIA
12739,2016-01-07,8:40:00,JUEVES,CHOQUE,cra 50 #131sur 22,HERIDOS,CENTRO,TRAMO DE VIA
12740,2016-01-10,3:20:00,DOMINGO,ATROPELLO,CALLE 138 SUR FRENTE #47 30,HERIDOS,FELIPE ECHAVARRIA,INTERSECCION
12741,2016-01-10,7:00:00,DOMINGO,ATROPELLO,VIA LA PINTADA MEDELLIN KILOMETRO 51,HERIDOS,LA CLARA,TRAMO DE VIA
12742,2016-01-16,10:50:00,SABADO,CHOQUE,CARRERA 45 #143 SUR 200 P SI MARITIMA,DAÑOS,LA VARIANTE,LOTE O PREDIO
12743,2016-01-13,10:10:00,MIERCOLES,CHOQUE,CALLE 132 SUR CON CARRERA 45,DAÑOS,LA VARIANTE,TRAMO DE VIA
12744,2016-01-13,11:50:00,MIERCOLES,CHOQUE,CALLE 128 SUR AL FRENTE DEL #46-20,DAÑOS,OLAYA HERRERA,TRAMO DE VIA
12745,2016-01-14,1:15:00,JUEVES,CHOQUE,CARRERA 48 CON CALLE 128 SUR 05,DAÑOS,CENTRO,INTERSECCION
12746,2016-01-13,10:40:00,MIERCOLES,CHOQUE,PINTADA MEDELLIN KM 54+150,DAÑOS,LA VARIANTE,INTERSECCION
12747,2016-01-10,4:30:00,DOMINGO,ATROPELLO,CR 50 # 147 SUR,HERIDOS,PRIMAVERA,TRAMO DE VIA
12748,2016-01-15,2:00:00,VIERNES,CHOQUE,VIA LA PINTADA MEDELLIN KILOMETRO 53+970,DAÑOS,ALTO DE MINAS,TRAMO DE VIA
12749,2016-01-17,8:00:00,DOMINGO,CHOQUE,VIA PINTADA MEDELLIN KILOMETRO 47 + 070,DAÑOS,LA VARIANTE,TRAMO DE VIA
12750,2016-01-16,2:50:00,SABADO,CHOQUE,cra 48 con calle 130s 02,DAÑOS,CENTRO,PUENTE
12751,2016-01-16,4:45:00,SABADO,CHOQUE,VIA MANSA PRIMAVERA KM 55+500,HERIDOS,PRIMAVERA,TRAMO DE VIA
12752,2016-01-16,6:25:00,SABADO,CHOQUE,KILOMETRO 90 + 600 VIA LA MANSA PRIMAVERA,HERIDOS,ALTO DE MINAS,TRAMO DE VIA
12753,2016-01-20,2:30:00,MIERCOLES,VOLCAMIENTO,KILOMETRO 94 + 400 MANZA PRIMAVERA,DAÑOS,ALTO DE MINAS,TRAMO DE VIA
12754,2016-01-20,7:20:00,MIERCOLES,ATROPELLO,km47+700 mansa primavera,HERIDOS,PRIMAVERA,INTERSECCION
12755,2016-01-18,3:45:00,LUNES,ATROPELLO,CR 50 # 119S 100,HERIDOS,LA INMACULADA,TRAMO DE VIA
12756,2016-01-26,2:00:00,MARTES,CHOQUE,carrera 46 54 interior 150,DAÑOS,OLAYA HERRERA,LOTE O PREDIO
12757,2016-01-24,8:00:00,DOMINGO,CHOQUE,CARRERA 45 + 500,DAÑOS,ZONA DESCONOCIDA,TRAMO DE VIA
12758,2016-01-27,12:00:00,MIERCOLES,ATROPELLO,calle 124a con carrera 51,HERIDOS,LAS MARGARITAS,TRAMO DE VIA
12759,2016-01-27,11:50:00,MIERCOLES,CHOQUE,DIAGONAL 53 CON CALLE 129 SUR,DAÑOS,PARQUE LA LOCERIA,INTERSECCION
12760,2016-01-30,12:00:00,SABADO,ATROPELLO,CRA 45 #128 SUR,HERIDOS,LA VARIANTE,TRAMO DE VIA
12761,2016-01-30,11:20:00,SABADO,CHOQUE,CRA 50 CON 139 SUR,HERIDOS,LOS CEREZOZ,INTERSECCION
12762,2016-01-29,8:05:00,VIERNES,CHOQUE,PINTADA MEDELLIN,HERIDOS,LA VARIANTE,TRAMO DE VIA
12763,2016-01-31,1:45:00,DOMINGO,CHOQUE,VEREDA LA CHUSCALA,HERIDOS,LA CHUSCALA,TRAMO DE VIA
12764,2016-01-28,4:30:00,JUEVES,CHOQUE,LA MANZA PRIMAVERA- KILOMETRO 88+400,DAÑOS,SALINAS,TRAMO DE VIA
12765,2016-01-31,8:20:00,DOMINGO,ATROPELLO,CARRERA 45 #125 SUR 205,HERIDOS,LA VARIANTE,TRAMO DE VIA
12766,2016-02-01,10:50:00,LUNES,CHOQUE,calle 127 sur # 57 105,DAÑOS,PARQUE LA LOCERIA,TRAMO DE VIA
12767,2016-01-30,11:10:00,SABADO,CHOQUE,CRA 50 N° 133 SUR 35,DAÑOS,EL SOCORRO,TRAMO DE VIA
12768,2016-02-02,2:20:00,MARTES,CHOQUE,cra 45 # 117 sur 85,HERIDOS,LA VARIANTE,TRAMO DE VIA
12769,2016-02-02,6:40:00,MARTES,CHOQUE,cra 48 con 139 sur,DAÑOS,LA RIVERA,TRAMO DE VIA
12771,2016-02-01,7:45:00,LUNES,CHOQUE,CALLE 128 SUR #46-59,DAÑOS,OLAYA HERRERA,TRAMO DE VIA
12772,2016-02-03,6:05:00,MIERCOLES,ATROPELLO,CARRERA 50 #116 SUR 25,HERIDOS,LA YUNKE,TRAMO DE VIA
12773,2016-02-03,6:50:00,MIERCOLES,CHOQUE,CARRERA 50 CON CALLE 132 SUR,HERIDOS,PARQUE CARRUSEL,INTERSECCION
12774,2016-02-02,7:50:00,MARTES,ATROPELLO,CRA 50 # 129 sur,HERIDOS,CENTRO,INTERSECCION
12775,2016-02-03,10:00:00,MIERCOLES,CHOQUE,VEREDA LA AGUACATA CALLE 114 CON 52,DAÑOS,DESCONOCIDO,TRAMO DE VIA
12776,2016-02-01,1:20:00,LUNES,CHOQUE,via la mansa km 94+600,DAÑOS,PRIMAVERA,TRAMO DE VIA
12777,2016-02-03,1:11:00,MIERCOLES,CHOQUE,CALDAS- SANTA BARBARA LA Y KM 3+800,DAÑOS,PRIMAVERA,TRAMO DE VIA
12778,2016-02-03,2:15:00,MIERCOLES,CHOQUE,km 3 via caldas la pintada,DAÑOS,PRIMAVERA,LOTE O PREDIO
12779,2016-02-07,3:00:00,DOMINGO,ATROPELLO,cra 51 #129a sur 46,HERIDOS,CENTRO,LOTE O PREDIO
12780,2016-02-05,8:30:00,VIERNES,CHOQUE,cra 50 # 143 sur,HERIDOS,MANDALAY,TRAMO DE VIA
12781,2016-02-06,1:30:00,SABADO,CHOQUE,km 93 + 000 Caldas la Tolva,DAÑOS,LA TOLVA,TRAMO DE VIA
12782,2016-02-06,4:15:00,SABADO,CHOQUE,VEREDA LA CHUSCALA,DAÑOS,LA CHUSCALA,TRAMO DE VIA
12783,2016-02-05,11:45:00,VIERNES,CHOQUE,carrera 50 con 131 sur,DAÑOS,CENTRO,INTERSECCION
12784,2016-02-06,2:40:00,SABADO,CHOQUE,VIA CALDAS ANGELOPOLIS K 5 + 453,HERIDOS,PRIMAVERA,TRAMO DE VIA
12785,2016-02-08,8:40:00,LUNES,CHOQUE,VIA CALDAS MEDELLIN KM 59,HERIDOS,LA VARIANTE,TRAMO DE VIA
12786,2016-01-01,4:20:00,VIERNES,CHOQUE,calle 140 sur # 51 08,HERIDOS,MANDALAY,TRAMO DE VIA
12787,2016-02-10,3:50:00,MIERCOLES,CHOQUE,calle 130 sur con 48,DAÑOS,CENTRO,TRAMO DE VIA
12788,2016-02-10,9:30:00,MIERCOLES,CHOQUE,km54 +800,DAÑOS,LA VARIANTE,TRAMO DE VIA
12789,2016-02-12,5:30:00,VIERNES,ATROPELLO,carrera 50 calle 147 sur,HERIDOS,PRIMAVERA,TRAMO DE VIA
12790,2016-02-13,1:00:00,SABADO,ATROPELLO,calle 140 sur con 51,HERIDOS,MANDALAY,TRAMO DE VIA
12791,2016-02-14,6:20:00,DOMINGO,VOLCAMIENTO,pintada medellin km 43+400,DAÑOS,CENTRO,TRAMO DE VIA
12792,2016-02-13,6:00:00,SABADO,CHOQUE,cra 50 # 122 sur,DAÑOS,LA INMACULADA,INTERSECCION
12793,2016-02-14,12:40:00,DOMINGO,CHOQUE,cra 50 # 137a sur 55  ap 306,DAÑOS,CENTRO,INTERSECCION
12794,2016-02-12,8:10:00,VIERNES,CHOQUE,KILOMETRO 94 AMAGA PRIMAVERA,DAÑOS,PRIMAVERA,TRAMO DE VIA
12795,2016-02-12,8:30:00,VIERNES,CHOQUE,KM 43+900 MEDELLIN- PINTADA,HERIDOS,ALTO DE MINAS,TRAMO DE VIA
12796,2016-02-13,4:20:00,SABADO,CHOQUE,PINTADA MEDELLIN KM 54+100,DAÑOS,PRIMAVERA,TRAMO DE VIA
12797,2016-02-15,9:15:00,LUNES,CHOQUE,CRA 50 CON CALLE 107 SUR,HERIDOS,LA RAYA,TRAMO DE VIA
12798,2016-02-16,2:45:00,MARTES,CHOQUE,calle 129 sur # 51 54,DAÑOS,CENTRO,TRAMO DE VIA
12799,2016-02-17,11:45:00,MIERCOLES,CHOQUE,via mansa primavera km 95,HERIDOS,PRIMAVERA,INTERSECCION
12800,2016-02-15,7:30:00,LUNES,CHOQUE,cra 50 # 117 sur 34,HERIDOS,LA INMACULADA,TRAMO DE VIA
12801,2016-02-17,5:40:00,MIERCOLES,ATROPELLO,CRA 50 N° 145 SUR,HERIDOS,CENTRO,TRAMO DE VIA
12802,2016-02-18,2:40:00,JUEVES,ATROPELLO,km 58+300,HERIDOS,LA VARIANTE,TRAMO DE VIA
12803,2016-02-19,5:30:00,VIERNES,CHOQUE,km9 + 150 via la manza primavera,HERIDOS,PRIMAVERA,TRAMO DE VIA
12804,2016-02-18,1:10:00,JUEVES,CHOQUE,cra 45 #  134 sur,DAÑOS,LA VARIANTE,INTERSECCION
12805,2016-02-19,3:00:00,VIERNES,CHOQUE,CR 45 CON 132 SUR,HERIDOS,LA VARIANTE,INTERSECCION
12806,2016-02-18,1:30:00,JUEVES,CHOQUE,cra 50 # 133 sur,HERIDOS,CENTRO,TRAMO DE VIA
12807,2016-02-19,8:06:00,VIERNES,CHOQUE,CRA 50 CON CALLE 142 SUR,DAÑOS,MANDALAY,INTERSECCION
12808,2016-02-19,4:30:00,VIERNES,CHOQUE,km56+ 600 via medellin la pintada,DAÑOS,LA VARIANTE,PASO ELEVADO
12809,2016-02-21,7:00:00,DOMINGO,CHOQUE,via la mansa primavera km 89 + 200,DAÑOS,PRIMAVERA,TRAMO DE VIA
12810,2016-02-22,5:20:00,LUNES,ATROPELLO,carrera 45 con 127 sur,HERIDOS,LA VARIANTE,TRAMO DE VIA
12811,2016-02-12,7:40:00,VIERNES,CHOQUE,kmt 54+900,HERIDOS,LA VARIANTE,TRAMO DE VIA
12812,2016-02-20,7:10:00,SABADO,CHOQUE,km52+700,DAÑOS,PRIMAVERA,TRAMO DE VIA
12813,2016-02-20,9:15:00,SABADO,CHOQUE,LA MANSA PRIMAVERA KM 94+600,HERIDOS,PRIMAVERA,TRAMO DE VIA
12814,2016-02-22,11:30:00,LUNES,CHOQUE,cra 45 # 125 sur 77,DAÑOS,LA VARIANTE,LOTE O PREDIO
12815,2016-02-23,5:30:00,MARTES,CHOQUE,calle 136 sur  # 48 13,HERIDOS,FELIPE ECHAVARRIA,INTERSECCION
12816,2016-02-24,3:40:00,MIERCOLES,CHOQUE,calle 141 sur # 49 07,DAÑOS,CENTRO,TRAMO DE VIA
12817,2016-02-24,1:20:00,MIERCOLES,ATROPELLO,calle 128 # 48 20,HERIDOS,CENTRO,TRAMO DE VIA
12818,2016-02-25,7:15:00,JUEVES,CHOQUE,cra 45 # 114 sur 10 sur int 105,DAÑOS,LA VARIANTE,LOTE O PREDIO
12819,2016-02-25,12:10:00,JUEVES,CHOQUE,carrera 50 # 130 sur 30,DAÑOS,CENTRO,TRAMO DE VIA
12820,2016-02-25,7:40:00,JUEVES,CHOQUE,carrera 45 # 134 sur,DAÑOS,LA VARIANTE,TRAMO DE VIA
12821,2016-02-25,7:45:00,JUEVES,CHOQUE,cra 45 # 134 sur,DAÑOS,LA VARIANTE,TRAMO DE VIA
12822,2016-02-26,10:40:00,VIERNES,CHOQUE,kilometro 50 pintada medellin,DAÑOS,PRIMAVERA,TRAMO DE VIA
12823,2016-02-27,10:20:00,SABADO,VOLCAMIENTO,km 48+ 100 pintada medellin,DAÑOS,PRIMAVERA,TRAMO DE VIA
12824,2016-02-27,7:30:00,SABADO,CHOQUE,cra 50 sector primavera,DAÑOS,PRIMAVERA,TRAMO DE VIA
12825,2016-02-27,6:00:00,SABADO,CHOQUE,cra 50 primavera el parqueadero,DAÑOS,PRIMAVERA,TRAMO DE VIA
12826,2016-02-27,11:20:00,SABADO,CHOQUE,cra 50 # 132 sur 86,DAÑOS,EL SOCORRO,TRAMO DE VIA
12827,2016-02-28,10:20:00,DOMINGO,CHOQUE,cra 48 # 136 sur,DAÑOS,FELIPE ECHAVARRIA,INTERSECCION
12828,2016-02-28,9:10:00,DOMINGO,CHOQUE,cra 48 # 130 sur,DAÑOS,CENTRO,INTERSECCION
12829,2016-02-28,7:10:00,DOMINGO,OTRO,km 83+ 780 via pintada medellin,HERIDOS,PRIMAVERA,TRAMO DE VIA
12830,2016-02-28,12:30:00,DOMINGO,CHOQUE,manzana primavera por medellin km 54+100,DAÑOS,PRIMAVERA,PASO A NIVEL
12831,2016-02-29,6:15:00,LUNES,CHOQUE,cra 50 # 142 sur,HERIDOS,MANDALAY,TRAMO DE VIA
12832,2016-02-29,5:30:00,LUNES,CHOQUE,cr 50 # 128 sur 82,HERIDOS,LA DOCENA,INTERSECCION
12833,2016-03-01,1:45:00,MARTES,ATROPELLO,cra 55 sur # 130 sur,HERIDOS,PARQUE LA LOCERIA,TRAMO DE VIA
12834,2016-03-01,11:35:00,MARTES,CHOQUE,cra 48 # 129 sur 14,DAÑOS,CENTRO,TRAMO DE VIA
12835,2016-03-02,12:20:00,MIERCOLES,CHOQUE,cra 50 #138 sur 06,HERIDOS,CRISTO REY,TRAMO DE VIA
12836,2016-03-02,5:50:00,MIERCOLES,CHOQUE,cra 51 con calle 127 sur,HERIDOS,LA DOCENA,INTERSECCION
12837,2016-03-02,5:05:00,MIERCOLES,ATROPELLO,cra 50 #145 sur,HERIDOS,TRICENTENARIO,TRAMO DE VIA
12838,2016-03-02,6:10:00,MIERCOLES,CHOQUE,VIA CALDAS LA PINTADA KM 52+ 200MTS,DAÑOS,PRIMAVERA,LOTE O PREDIO
12839,2016-03-03,5:39:00,JUEVES,ATROPELLO,cra 50 # 137 sur 21,HERIDOS,CRISTO REY,TRAMO DE VIA
12840,2016-03-04,12:15:00,VIERNES,CHOQUE,cra 54 con 135 sur,HERIDOS,CRISTO REY,INTERSECCION
12841,2016-03-04,2:40:00,VIERNES,CHOQUE,cra 50 con 128 sur,HERIDOS,CENTRO,INTERSECCION
12842,2016-03-05,3:20:00,SABADO,CHOQUE,via la mansa primavera km 89+200,DAÑOS,PRIMAVERA,PASO A NIVEL
12843,2016-03-05,5:45:00,SABADO,CHOQUE,calle 135 # 48 72,DAÑOS,HOSPITAL,TRAMO DE VIA
12844,2016-03-03,6:30:00,JUEVES,CHOQUE,pintada medellin km 54+200,DAÑOS,PRIMAVERA,TRAMO DE VIA
12845,2016-03-06,2:00:00,DOMINGO,ATROPELLO,cra 54 con 134 sur,HERIDOS,PARQUE LA LOCERIA,INTERSECCION
12846,2016-03-06,7:43:00,DOMINGO,CHOQUE,cra 50 # 137 sur 13,HERIDOS,CRISTO REY,TRAMO DE VIA
